19626:3423,2241,12727,7211,8283,302,654,1884,3718,3137,
19646:774,1827,2696,2714,2403,3207,1524,970,65,3506,
19680:25739,104139,21602,109291,73418,111575,17937,108138,69713,63143,
19682:17,302,616,650,654,76,58,542,29,564,
19692:4364,131,1606,17,65,3039,1190,44,1790,8,
19705:224,650,8,101,17,114,4032,302,616,5303,
19707:780,81,3137,2241,3423,1749,7211,5767,3374,550,
19757:5663,76,3847,81,698,17,1069,564,1730,2778,
19759:719,2318,463,984,5738,5480,661,8860,1528,2153,
19763:840,2548,157,3196,197,10541,8069,5111,27070,14793,
19764:17,302,58,289,616,29,84,8,518,354,
19768:7266,8810,21643,21226,23433,7200,16023,18417,6542,44151,
19774:2848,1344,3599,8167,10048,25910,3054,9289,12332,1220,
19781:17,302,654,84,29,58,866,616,301,138,
19788:1730,9354,10039,2414,8231,23768,5097,1764,5048,176,
19814:72695,58026,98500,64871,111325,84881,65664,38392,90813,92116,
19832:790,873,225,891,1119,182,17,542,289,1558,
19847:17,70,302,1245,7087,58,616,182,28605,23967,
19852:86825,71911,44914,70837,52276,7332,88972,34434,84232,9433,
19881:2140,4364,1606,9354,12776,44,119,3039,1790,6545,
19882:908,5812,76,1825,17403,953,12227,81,785,2950,
19887:72511,90621,120423,36818,107395,67912,57120,107016,46900,23142,
19893:17,76,302,58,616,654,650,29,866,361,
19950:7334,931,1077,3039,2200,9594,1131,787,5512,7468,
19965:8725,901,6,103,327,2092,902,32,17,650,
19983:37227,115782,99515,43802,29251,79425,54665,75163,81717,11054,
19985:17,302,76,58,616,29,224,84,645,238,
19996:302,3039,953,84,650,138,36136,899,1127,616,
20059:17,302,654,58,84,354,616,76,29,736,
20067:1119,17,891,4364,1389,4308,1187,1057,899,2140,
20073:2139,1696,385,7334,8384,2194,3081,1164,361,3484,
20074:1069,429,4268,2955,4422,2302,2656,119,1825,245,
20075:1730,10039,2414,4481,1418,13660,5292,5097,3847,3599,
20094:294,2021,3704,2292,2579,834,1208,1884,8213,1651,
20095:17,84,518,302,1102,616,654,58,650,5998,
20115:36827,20362,70303,107192,49665,116090,122864,65749,70707,45159,
20116:70434,62416,81922,21602,1751,35956,79205,38651,107671,83586,
20120:568,358,17,58,1558,616,302,155,654,76,
20125:47019,76835,65281,26808,107449,69054,45153,2943,53646,119369,
20160:2337,5738,2068,1326,3789,1460,9289,297,352,14754,
20161:17,564,302,866,698,361,650,2139,168,654,
20166:3176,17,1803,302,2602,200,616,654,294,1140,
20183:669,8725,2092,840,11008,8322,1592,27538,3737,157,
20206:168,719,5738,463,1326,2318,1460,984,2153,2337,
20208:116696,115933,117024,76405,116455,70999,65545,98899,94982,122701,
20220:654,616,58,76,29,45,650,285,3448,84,
20233:36717,57089,122220,30992,83829,99120,108948,111857,87681,91422,
20234:17,1102,29,58,866,70,736,301,8,616,
20257:378,4308,1592,11310,11808,2337,1326,1535,32193,11404,
20268:55907,116042,53870,5296,21754,80662,108515,92084,88741,120094,
20294:119,17,131,65,2140,327,931,3233,4364,1539,
20299:675,17,8956,1928,18747,518,84,3307,6068,3148,
20304:67059,30579,37765,41329,29696,64445,32375,105569,48299,87452,
20305:8725,8322,11008,24425,11072,924,24933,4686,9674,16965,
20316:302,654,84,616,29,76,8,138,564,354,
20319:6160,7824,16686,22612,58750,1192,62870,28576,62424,74705,
20322:378,1023,101,84,17,6503,7006,654,8,7021,
20327:7266,21643,8810,21226,6542,44151,19876,7200,23433,16023,
20333:1002,605,1097,2302,1403,1730,2602,17,654,23967,
20334:17,736,616,1069,698,40,650,302,8,2414,
20360:17,58,29,361,84,616,354,138,1102,76,
20378:1539,1825,908,3704,11146,873,1127,710,4647,2950,
20379:96,10048,2848,8167,25910,367,3599,7037,4,12332,
20380:17,2162,302,6450,1102,2935,654,8,891,947,
20381:47599,97467,19438,32696,120530,70172,31417,37227,38661,118608,
20394:224,168,719,2318,28605,463,17,2337,1790,8252,
20395:225,429,4032,17,1684,8199,5303,8627,302,616,
20409:92970,118544,105455,103482,32325,104328,75698,19812,14629,3877,
20420:22619,89231,93735,91251,48410,72860,121853,102802,11971,49484,
20438:2946,605,3789,1091,1023,2579,546,1991,116,4481,
20439:53683,123313,82123,121603,120600,59367,30213,111635,109828,105692,
20440:40,6901,4146,1651,2528,8783,10692,5357,2312,8129,
20441:17,224,48,302,654,1187,58,616,650,29,
20443:17,302,654,616,58,650,84,76,564,542,
20456:81,5663,17,76,302,616,654,650,564,226,
20463:1023,302,17,1937,1476,7335,1462,70,15777,6589,
20465:17,616,302,654,58,8,564,518,29,15,
20466:4671,1077,9594,7622,3137,7468,3039,2215,12861,9435,
20473:533,8772,5975,4671,3034,7926,7622,10981,603,9435,
20497:441,710,1091,2715,352,9289,371,3599,297,3789,
20498:8,17,84,616,654,302,58,1102,289,101,
20507:5975,6311,8772,603,7926,1397,10981,2510,9054,13341,
20512:4755,1352,1527,3107,189,2880,3172,1712,10041,4825,
20520:533,5975,6311,1397,603,9054,2510,13341,3150,4889,
20544:89608,420,15246,62219,79170,54799,44230,32465,57436,62288,
20545:76,17,736,616,302,8,698,650,654,58,
20546:17,302,46,650,736,29,518,1102,1847,62,
20547:429,9354,17,696,3789,12090,11008,8627,1684,247,
20549:710,385,3484,2194,162,8384,2955,2139,1987,17,
20550:899,1730,10039,1539,13660,17,1991,5097,3704,32817,
20553:17,302,361,29,58,76,84,354,616,8,
20555:2946,605,1097,1651,2528,1709,1348,10549,13523,8783,
20556:8725,8322,11008,24425,11072,924,24933,4686,9674,6856,
20572:76,4308,81,17,226,698,70,2967,2379,736,
20582:3176,4239,7680,675,3514,1803,200,1682,7037,18045,
20607:17,58,84,29,616,518,101,1102,354,76,
20624:238,363,1245,17,289,1382,1109,6,322,1535,
20628:17,441,1102,8,302,654,2715,1002,518,58,
20655:1410,1205,3137,17,780,731,8873,4444,44,81,
20684:3423,2241,780,3137,262,5767,7211,226,986,17,
20685:11808,17,654,616,1549,2512,58,302,1196,542,
20697:719,984,2318,463,5480,76,8860,1528,1400,1326,
20720:94886,101417,118219,2627,65257,81933,47733,59741,118880,103074,
20721:302,3039,953,84,650,138,36136,899,1127,616,
20735:4239,826,7703,1405,4708,2292,3737,2068,4453,10220,
20736:1827,2696,2714,2403,3207,1524,3506,970,245,4487,
20752:669,378,8322,1002,11404,7006,4261,1589,24933,6186,
20756:4671,7622,3034,4372,8772,12861,9435,311,8392,2215,
20761:4239,7703,2068,4708,3737,2292,4453,10220,19203,331,
20766:17,654,302,616,58,542,8,650,15,103,
20790:120789,120503,90320,69572,105569,99976,60143,64445,85774,4827,
20807:378,2703,4308,7006,1991,17,1589,1592,4261,76,
20809:2265,1913,2406,6901,698,2312,1787,40,5693,2600,
20810:113138,97034,76417,76848,109003,88189,78493,39217,69135,82861,
20812:441,2715,710,1744,4513,2028,8928,3618,1340,13,
20846:93777,78911,20976,108127,52822,105548,45153,34836,81047,49793,
20857:9354,44,2021,6503,2068,2983,6545,9289,1435,2140,
20858:533,5975,6311,8772,603,1397,7926,2510,10981,13341,
20872:40,826,385,1787,2512,8772,6303,2600,2194,5356,
20892:17,302,654,84,58,616,76,564,70,1462,
20906:6503,409,1276,947,9289,19871,247,10492,1030,3992,
20908:1913,2848,6387,76,347,17,31633,22856,361,5363,
20911:2162,1119,1389,875,1057,17,8579,6450,496,1187,
20912:114690,62384,18786,14239,116996,65110,77529,106942,101878,105972,
20918:17,654,302,58,616,29,650,84,8,542,
20926:17,48,1187,616,302,654,2162,84,58,8,
20932:6160,7824,22612,16686,58750,1192,62870,74705,28576,62424,
20950:4239,2140,44,5303,780,7703,4032,373,4364,598,
20954:85019,93589,73748,56289,60304,6817,97918,80311,61777,9912,
20973:17,302,616,654,58,8,564,76,518,650,
20985:826,361,8725,254,1995,2292,2139,866,3081,17,
20990:70,17,76,81,302,654,616,138,58,986,
21028:22,1131,7624,3842,13901,1044,10466,974,370,1644,
21029:168,2275,2337,1460,3177,1326,14754,2153,5738,1446,
21030:76,4,564,40,6901,2139,10048,17,1069,6303,
21032:17,302,654,76,58,616,224,84,8,29,
21033:17,654,302,354,84,616,301,58,119,70,
21037:4308,76,698,2312,564,17,2139,1787,1730,4146,
21080:17,8,616,302,518,245,15,654,84,65,
21082:12586,225,840,9289,2021,44,6545,12022,1435,8454,
21084:441,1002,1109,8928,4268,13,6315,94,4696,32,
21120:17,302,58,616,29,84,1102,76,354,650,
21139:4671,8772,533,3034,7622,7334,5975,7926,9435,12861,
21140:2583,361,302,1539,1099,7048,76,2121,70,654,
21148:262,168,719,2318,463,984,661,8860,1528,2642,
21149:616,17,302,58,654,6,861,29,322,331,
21151:17,302,76,654,58,616,14750,650,564,8,
21160:533,226,17,5975,3034,6311,76,1462,10981,603,
21164:17,302,654,84,301,866,361,58,650,564,
21196:650,17,302,654,76,58,616,84,29,8,
21207:8725,696,17,9354,8627,76,12090,1684,17892,4032,
21220:1352,189,2880,10041,1712,8848,12990,7831,5624,4568,
21246:302,654,58,84,866,76,616,301,6,361,
21256:1410,301,358,17,4032,1023,429,5303,2557,14026,
21259:17,866,302,650,2139,361,564,58,226,6901,
21266:302,726,495,837,654,395,29,3,58,2868,
21272:3177,4798,7312,219,8566,17,2980,16258,302,16208,
21288:17,224,302,1245,654,58,650,616,76,29,
21317:4308,2703,7006,17,1589,1991,76,1592,508,4261,
21318:533,8772,5975,4671,3034,6311,7926,7622,9289,10981,
21354:25214,70932,9649,102767,25875,119123,105953,70172,82851,91816,
21384:7334,4671,787,3039,1077,9594,7622,2215,32,7468,
21401:4755,1352,189,1527,3107,2880,3172,4825,10041,1712,
21423:66632,27988,61206,10222,12338,86467,46765,90572,59280,116796,
21447:533,5975,6311,1397,603,8772,2510,9054,7926,10981,
21448:76,866,3039,302,709,58,1348,361,654,899,
21469:17,45,616,58,302,654,8,650,236,542,
21476:40939,97034,52347,73458,15063,116544,76848,114398,28850,112609,
21505:81,229,3137,2241,5767,217,1749,3423,550,17,
21514:226,901,9289,1970,1787,2600,3159,7087,76,70,
21518:302,596,58,654,29,616,15,1089,1102,5991,
21531:101316,25847,17557,95828,117781,122406,55464,89095,3590,8229,
21542:168,984,719,2318,463,661,8860,5480,1326,2153,
21543:840,2548,157,3196,3307,197,9354,10541,5111,27070,
21551:3737,1539,4453,3159,4708,1131,2512,13050,1644,2495,
21570:70848,58419,10890,119362,35193,54541,113822,74737,88017,6710,
21585:2848,6387,76,347,31633,17,361,5363,1149,866,
21599:1558,402,3235,2935,331,17,1287,508,1871,4880,
21604:1913,2848,6387,76,347,17,31633,22856,361,5363,
21608:17,302,654,58,891,84,1187,899,1389,1057,
21617:17,29,2369,1102,591,239,84,101,8,6,
21631:36814,98378,102289,47547,35777,75291,119667,59118,35874,52579,
21633:780,5303,4032,1276,1099,3137,1696,3884,1359,1097,
21637:22422,45290,73788,35751,55269,9433,76214,24365,30123,104627,
21670:6160,7824,16686,22612,58750,1192,62870,74705,28576,62424,
21689:787,45,17,431,8,3177,710,302,2937,654,
21712:17,840,302,654,58,591,61,650,157,101,
21713:302,3039,1348,116,84,236,29,650,899,301,
21714:4755,1352,1527,931,189,3107,2880,3172,4825,1712,
21722:28605,23967,2914,302,670,49434,1245,6901,1302,1651,
21723:17,1069,40,4,2414,2512,3105,654,58,6901,
21732:1023,361,9354,866,17,1131,254,5767,15777,834,
21737:840,2548,7334,157,3196,197,4671,8069,1077,10541,
21745:4230,22201,63140,63462,71449,84852,417,9144,71314,34643,
21763:17,58,29,650,76,591,2618,32,84,1357,
21774:87232,113996,108214,24609,62494,34776,42192,24770,70999,113003,
21787:17,302,616,654,4268,58,8,542,2030,32,
21794:302,17,116,654,953,3,58,1348,239,30,
21796:6901,2414,2528,2946,1651,8783,1832,10692,675,2168,
21834:2140,908,4364,2302,1164,219,373,1551,2937,1471,
21838:17,168,302,984,2318,463,616,76,5480,58,
21853:17,429,58,302,616,1403,554,1196,902,654,
21868:17,302,654,84,70,616,58,29,354,76,
21869:8725,8322,24425,924,11072,24933,4686,9674,16965,6856,
21908:302,654,361,58,76,616,395,650,944,81,
21912:81,2379,3423,2967,1888,140,17,226,3819,1884,
21931:29,17,2030,873,1119,302,1405,790,1205,418,
21932:81366,57628,83547,37612,29762,115447,80939,94181,97062,107985,
21933:2139,1730,5097,3568,9354,40,890,4743,2406,4880,
21934:81982,50905,5038,32058,38775,101787,45640,65875,23227,86515,
21941:2142,774,2696,1827,2714,2403,1524,3506,3207,245,
21943:840,1790,2068,9354,2021,1682,385,9289,44,834,
21944:101,15,5048,2512,1696,17,10600,385,4268,1403,
21945:7266,8810,21643,21226,6542,19876,44151,16023,7200,23433,
21947:302,654,616,29,650,289,866,76,3039,568,
21960:9912,28081,94136,84828,67211,119793,118933,105210,43935,78106,
21967:294,3704,2021,2292,2579,1208,834,1884,8213,1651,
21968:17,76,2292,302,58,81,654,354,226,3855,
21979:236,3448,14750,12253,776,10641,10075,17,4203,6673,
21993:840,4308,81,157,3196,2379,226,197,1884,27070,
21996:58834,99897,49824,120167,23097,119075,9155,38263,91276,89390,
22003:48,17,1187,2162,302,84,1119,875,654,70,
22012:5975,7926,6311,4671,3034,10981,603,7622,1397,2510,
22016:302,3039,953,84,650,138,36136,899,1127,616,
22017:1730,12586,10039,9289,605,5097,3568,7422,890,375,
22029:3423,17,780,3137,262,2241,76,226,5767,986,
22030:21643,8810,11473,4230,22201,7266,29002,71314,9144,63462,
22036:17,155,654,302,3101,616,58,8,650,29,
22037:6160,7824,16686,22612,58750,1192,62870,28576,62424,74705,
22060:2848,398,162,17,431,1140,29,1030,568,289,
22080:2337,1326,14754,1460,2579,5738,297,1091,352,11404,
22085:899,1187,17,6450,1119,4420,84,302,2935,947,
22102:80712,61153,117708,122390,51901,63744,80473,57010,122855,55086,
22109:58,289,654,302,518,8,76,736,84,650,
22111:225,8725,696,17,8627,17892,1684,7067,76,302,
22116:780,81,2241,1749,7211,225,3423,3137,217,3516,
22124:4308,81,226,2379,2967,70,6545,17,1884,3423,
22128:1867,2103,574,661,9874,3599,13567,135,3698,352,
22158:361,17,953,749,302,654,1871,1119,76,29,
22164:4308,17,521,81,1790,76,7006,2967,302,1884,
22165:17,302,84,518,654,616,58,70,76,650,
22173:840,931,4755,157,2337,3196,1460,3704,8069,197,
22176:441,1410,1002,827,710,4444,2715,4513,8928,1744,
22184:17,654,29,616,58,650,155,76,6,8,
22198:17,302,616,654,650,58,76,8,1001,29,
22201:4308,76,698,2312,564,17,2139,1787,1730,4146,
22213:1099,2121,8725,2092,1245,873,1097,8093,931,807,
22222:17,891,1057,1187,899,4308,8579,245,84,2162,
22226:9354,2068,6503,2021,1790,247,7021,3789,10492,17567,
22236:17,302,8725,654,2092,29,58,616,116,76,
22245:40,698,6901,2414,76,2406,4,1787,4146,10048,
22246:12586,605,1539,12022,3704,1682,3216,21380,16293,2215,
22251:780,81,3137,5767,2241,3423,229,1749,7211,731,
22262:947,6503,9289,9354,247,2068,7021,1495,10492,19871,
22263:654,616,58,76,29,645,953,356,138,564,
22280:285,1772,15,199,1140,347,17,650,167,2868,
22286:96,86,17,616,2193,1405,902,654,1558,58,
22299:4339,2021,2068,1790,5567,2675,356,2200,5767,176,
22304:441,2848,8928,1002,5145,13,4513,3618,710,1760,
22324:24495,60308,116735,61392,109201,35987,109600,97935,34844,68336,
22326:3176,7680,4239,1803,200,3514,601,34242,1164,415,
22337:76,984,4,564,168,40,463,1069,17,2139,
22346:302,3039,953,84,650,138,36136,899,1127,616,
22354:947,398,1245,358,45,11008,62,11644,17,2447,
22363:76,2139,225,361,429,866,1730,254,4880,670,
22366:361,17,302,654,76,354,84,29,58,254,
22372:17,564,302,698,866,2139,361,168,650,40,
22373:2139,361,698,1730,866,70,254,546,1196,17,
22382:225,429,5303,14026,696,17,3884,302,3378,4210,
22388:18860,76314,3258,37969,105537,74764,109182,117149,38185,85141,
22392:21643,8810,11473,4230,22201,71314,29002,63462,9144,84852,
22399:4755,1352,189,1527,3107,3172,10041,4825,1712,6434,
22400:780,81,3137,2241,5767,1749,3423,229,7211,9354,
22401:101143,41179,88189,86647,93080,103963,115511,60442,61782,109003,
22418:226,947,787,1535,70,486,908,4364,17,1348,
22426:3177,2337,219,2068,3789,1902,13312,6411,297,5738,
22427:1190,3039,4364,889,8,6793,8663,1287,616,76,
22430:17,302,654,616,29,650,76,8,289,101,
22431:1539,1030,3704,1127,13087,1446,2326,1556,7491,1389,
22436:17,58,302,654,591,861,650,1196,8,76,
22459:302,654,58,76,3039,616,650,1102,70,273,
22464:17,155,302,654,616,3101,58,8,29,650,
22465:3423,2241,3137,229,5767,262,3374,7211,17,76,
22469:168,719,2318,463,984,5738,8860,661,1528,2153,
22476:17,654,58,29,616,650,76,84,32,6,
22477:17,302,654,58,616,29,650,76,285,542,
22479:45381,56662,40998,111923,36131,79210,110416,15679,41562,78543,
22483:2703,17,302,654,616,138,76,301,8,29,
22492:2265,1913,9289,6387,1127,31633,1604,2266,76,22856,
22493:10667,77425,48054,19019,80472,21128,80747,102469,114097,91189,
22497:378,2703,1099,698,1535,2512,2121,1402,17,6381,
22501:866,17,254,76,429,302,654,2139,546,13420,
22515:931,327,1382,32,1558,289,518,1023,17,1539,
22521:43921,115503,10317,41463,20756,20072,77866,77770,106199,114108,
22523:302,3039,953,84,650,36136,899,1127,616,654,
22533:119604,19572,99691,118427,115984,92021,26580,119902,18276,20175,
22538:2848,45,675,3088,6545,729,187,3223,2266,10549,
22546:17,84,518,302,1102,616,654,58,650,5998,
22568:17,58,302,654,591,861,76,8,650,84,
22574:873,931,1539,17,11808,1825,790,7048,508,4542,
22575:88191,44209,64750,62786,31596,66555,118817,110368,86496,37765,
22579:81,3423,140,3137,2379,1884,1888,226,7211,3819,
22580:3177,1099,1539,8167,10048,7037,1276,25910,4453,2520,
22581:17,302,654,58,84,616,76,564,1102,8,
22583:14707,48101,97256,32310,115955,59455,94577,46881,47999,91135,
22586:17,302,5663,654,616,81,76,650,58,29,
22592:17,58,302,616,654,8,4308,76,518,84,
22603:17,891,1187,1389,1057,899,4308,84,302,2162,
22624:1002,710,2715,4513,1744,1340,3618,6315,13,371,
22639:17,654,29,591,76,2618,1357,8,650,736,
22675:500,2139,5975,17,10981,2292,533,6491,6311,76,
22681:6160,7824,16686,22612,58750,1192,62870,28576,62424,74705,
22682:17,302,654,616,84,8,76,119,736,518,
22685:17,146,302,616,654,840,58,29,94,4268,
22691:17,654,29,591,76,8,2618,650,6,736,
22699:302,3039,953,58,29,1348,236,654,899,650,
22703:17,302,76,616,654,650,3448,564,58,409,
22706:40,873,698,347,6901,17,76,4,2312,84,
22711:901,81,1276,1462,1460,1326,3177,542,710,902,
22741:70,17,76,81,302,654,616,138,58,986,
22748:17,654,58,76,591,29,650,2618,861,6,
22755:3704,17,873,1825,1091,1208,947,1460,4021,7048,
22759:17,302,564,3448,650,81,749,409,14750,654,
22794:736,17,1462,6,239,1822,302,117,654,1405,
22799:302,76,645,58,616,654,866,224,1220,361,
22800:102460,64907,97384,109515,64151,32404,70076,61745,67275,106404,
22806:1099,4268,3599,1023,15,17,358,4453,1267,813,
22807:168,719,984,463,2318,8860,5480,1528,5738,574,
22808:2946,1131,1651,2528,44,8783,696,2852,10692,4146,
22823:168,984,719,463,2318,8860,661,574,5738,1400,
22824:4239,1696,7703,12727,5048,2292,1703,1359,6303,4275,
22825:1245,1099,245,239,1405,2121,17,7680,4268,302,
22835:17,302,361,29,654,58,616,1001,596,76,
22844:17,302,616,29,76,650,726,84,1102,736,
22850:17,84,899,1127,302,8,1825,6503,301,354,
22851:105748,67059,41329,75774,91947,11273,32375,90225,29186,17209,
22862:102951,25397,35789,100790,110955,97177,56638,70035,20376,103053,
22863:9354,1592,9289,2337,44,11808,5738,2406,247,1326,
22867:17,8,302,7334,654,84,2937,616,518,58,
22872:302,3039,953,84,650,138,36136,899,1127,616,
22873:17,1102,302,8,654,101,58,518,616,354,
22887:17,8,76,616,564,302,84,654,58,4,
22888:17,58,8,29,84,76,650,616,6,1102,
22893:60214,106207,32904,87218,112046,19989,50657,31691,99898,17075,
22901:110935,23325,79675,78959,101201,56584,75382,57713,59312,75147,
22903:17,654,29,58,616,650,84,76,8,1102,
22906:2140,4032,5303,44,1030,780,4364,3884,14026,696,
22936:2848,6387,76,347,17,31633,22856,5363,361,1149,
22949:76,4755,1352,1527,189,2512,2337,3107,1460,4825,
22979:500,2292,18239,385,2399,81,17,2318,2194,3484,
22983:17,70,7087,3645,81,3183,1884,654,616,96,
22986:91732,24353,106186,45324,78318,70032,120933,71009,51216,61625,
23000:1002,219,2715,3177,535,5738,2021,12586,1902,2548,
23040:101201,41721,105441,51728,56806,66359,80163,74537,121773,69071,
23044:931,398,4339,2021,675,5567,1539,891,6545,2675,
23055:80601,117535,82874,117741,52215,23005,86190,6072,45504,92654,
23057:1410,1205,533,827,2917,8772,4444,5975,3977,3618,
23073:302,3039,953,84,650,138,36136,899,1127,616,
23099:226,70,3137,5767,1884,7334,140,1749,731,81,
23110:1344,61,9354,17,650,302,116,4339,5767,177,
23111:17,564,302,698,866,2139,650,361,168,654,
23112:3423,17,262,3137,780,2241,76,226,5767,986,
23113:75822,62494,76484,34776,92716,34826,58568,65638,108214,9588,
23114:4308,81,226,2379,2967,1749,3423,1884,70,6545,
23127:2140,4364,44,5303,4032,1030,32,3834,944,302,
23133:353,3514,4239,1951,2268,4797,7703,4453,601,185,
23183:168,984,463,719,8860,5480,661,5738,574,1528,
23208:2162,875,6450,4420,1730,1119,17,45,1187,219,
23221:17,1245,908,302,650,654,8,76,58,899,
23229:901,2139,6901,2406,2414,2312,6303,4880,4686,698,
23234:157,3196,197,10541,3307,5111,27070,5627,14793,13049,
23244:17,3423,2241,302,3137,5767,3374,229,654,7211,
23252:3176,7680,4239,4308,1803,200,3514,18045,601,415,
23254:12586,605,1539,12022,1419,1682,3216,21380,16293,2215,
23255:441,4194,1002,8928,1205,3618,1340,4513,13,6315,
23277:24505,66674,58813,50645,102038,8452,57497,16839,64325,52952,
23311:866,409,17,58,616,302,45,654,236,650,
23323:10750,83225,116639,76970,81971,84862,119330,69955,78435,11410,
23335:533,8772,6311,3034,4671,1397,7622,2510,3150,13341,
23340:4239,7703,2068,2292,4453,4708,3737,331,15,10220,
23367:347,1730,1558,675,3235,3101,1772,3234,1578,167,
23382:48,875,6450,1119,84,4420,302,2935,70,947,
23399:91188,67125,68809,56687,35738,53854,106718,58807,119140,90225,
23408:81,229,3137,2241,217,5767,17,1749,731,3516,
23423:441,1002,710,4513,6315,1340,13,1744,3618,371,
23433:48,654,354,1102,29,76,138,58,947,2162,
23448:37377,112447,78381,53503,107140,21602,72194,62416,80934,91189,
23452:17,302,616,29,8,354,76,84,2030,1102,
23458:9354,2068,9289,924,4453,675,1790,225,7703,2852,
23464:83448,87761,53224,118422,28909,26097,112404,55283,36673,7657,
23465:101368,72288,71721,38281,114067,63555,39948,67981,110069,109198,
23498:238,1405,518,45,902,656,1535,1348,17,1804,
23508:245,441,710,2715,1002,1539,1744,371,1091,2028,
23514:99277,24379,6682,30524,70238,101263,122297,48352,100234,90298,
23542:429,225,8725,2092,9354,696,8627,17,924,4032,
23544:4755,1352,1527,3107,2880,3172,10041,4825,1712,6434,
23548:97445,108808,74501,50108,97154,112173,15280,68899,55139,113406,
23549:719,3307,2414,1696,2326,7334,7422,1991,5145,752,
23569:17,254,10039,4880,5097,2265,3568,1164,13420,18459,
23587:81,1749,780,7211,3423,2241,140,5767,3137,229,
23595:899,17,2162,875,1119,84,908,302,6450,70,
23606:4755,1352,1527,189,2880,10041,1712,6434,23191,8848,
23631:4671,8772,7622,7334,3034,7926,5975,9435,12861,2215,
23637:17,654,29,616,58,155,650,76,8,6,
23653:1002,710,8928,2715,4513,1744,1340,3618,13,6315,
23670:105692,27578,105052,48248,98224,53981,55499,92854,91252,90997,
23678:17,302,654,58,616,29,76,84,650,596,
23686:17,302,58,518,616,84,654,76,542,554,
23692:1069,294,1097,482,4032,5375,3088,5889,19775,348,
23699:8725,1764,2092,17,710,3003,508,363,6,302,
23711:944,510,17,302,9289,616,654,58,4339,1276,
23714:17,302,654,58,616,84,650,1102,6,76,
23735:358,40,6901,62,9289,1109,2406,17,500,2139,
23751:1002,710,2715,8928,4513,1744,1340,13,3618,6315,
23779:17,356,61,654,605,302,656,58,14626,1703,
23785:813,826,2008,710,2139,1164,1696,1460,2194,4880,
23827:3423,2241,780,3137,262,5767,17,226,7211,76,
23828:840,2021,9289,6545,44,2068,157,1435,7037,23768,
23847:5975,6311,8772,603,7926,1397,10981,2510,9054,13341,
23865:6160,7824,16686,22612,58750,1192,62870,62424,28576,74705,
23872:2021,9354,2946,6545,2312,7037,1435,418,790,176,
23895:118894,116443,117120,75175,5046,121716,122783,59479,98611,112740,
23907:19438,117549,64289,62555,101849,111680,86468,119664,71937,90846,
23919:866,17,254,302,76,1127,7334,947,654,2139,
23923:347,1693,18,1357,591,4708,1050,4194,546,167,
23934:4481,22,3661,1131,106,17,2816,3842,7624,370,
23943:616,591,568,398,3,1069,654,58,17,8,
23959:17,302,58,616,8,84,518,29,76,542,
23960:17,564,698,302,1069,361,2139,168,2414,81,
23961:6160,7824,16686,22612,58750,1192,62870,28576,62424,74705,
23962:2703,2088,3249,2266,22980,13294,11571,9514,10162,853,
23963:654,29,58,9231,76,3039,650,616,2618,6503,
23979:66748,83947,94384,94764,60947,118416,89402,26808,113822,109048,
23997:168,2318,984,5480,661,1528,8860,2153,1326,1400,
24018:654,84,2162,29,875,70,76,138,1102,1119,
24019:901,3159,245,61,4708,1970,15657,3992,76,6303,
24056:18051,6232,105481,61490,35874,77484,78308,61022,107124,99735,
24060:2140,119,1606,131,327,1190,347,17,12776,65,
24061:4032,294,5303,429,696,14026,15754,3884,373,15660,
24075:1913,2848,6387,76,347,17,31633,22856,361,5363,
24083:17,302,654,84,58,616,354,29,8,1205,
24100:17,155,302,654,616,3101,58,8,29,650,
24129:17,564,302,698,866,2139,650,361,1069,168,
24144:1326,5738,168,463,14754,1460,2337,1528,984,3177,
24146:1730,6901,2946,2715,10039,2528,1651,8783,2008,1604,
24155:81,3137,3423,2241,5767,7211,1749,1884,3374,140,
24157:39513,70565,31806,81139,64509,42293,98819,27104,45868,112986,
24158:2414,2092,76,564,698,10048,8725,2406,17,15278,
24162:99318,40767,73439,123029,35775,105371,43816,80542,104281,95740,
24175:500,1119,931,398,84,736,1389,17,947,1057,
24179:2139,901,429,6901,1730,696,953,1867,3578,20069,
24184:1539,17,3704,873,1825,947,710,7048,1091,70,
24185:8725,2092,17,302,182,616,650,8,8627,924,
24199:4364,1606,9354,12776,44,840,1790,119,675,3039,
24206:57711,83892,119452,98645,13236,74812,79940,104911,60417,105089,
24210:3177,229,7680,4708,1749,3789,1091,140,3423,1888,
24219:302,1550,3039,654,953,1348,616,58,650,138,
24236:17,2447,5598,11644,2934,11008,302,9629,14964,4941,
24248:2265,1913,2848,826,347,6387,76,31633,5363,22856,
24262:2946,1460,1651,5738,2528,8783,10692,2548,1787,2275,
24265:441,8928,1002,13,4513,5145,3618,1205,1340,1744,
24269:302,3039,953,84,650,29,36136,1127,866,138,
24273:108138,86248,120481,77173,122485,102746,75213,71839,97858,80562,
24286:6901,2946,2528,1651,8783,10692,4146,12093,240,11973,
24309:168,719,984,2318,463,8860,5480,5738,1528,574,
24317:245,710,441,2715,1002,1539,1744,371,1091,2028,
24331:12586,605,398,3177,219,12960,8066,8213,1002,2121,
24339:60417,80577,120223,96256,118905,71052,98645,39181,82866,97934,
24349:17,289,58,302,616,654,8,84,518,542,
24397:302,17,654,58,616,84,1102,354,650,866,
24409:6901,17,76,9289,302,2406,70,650,81,226,
24413:302,2030,953,3039,1348,236,1089,899,1499,58,
