21870:2868,3,1567,5025,6284,14758,12632,26136,16480,2361,37952,8074,33830,19654,5584,5889,13681,14330,9480,5312
21876:64687,3003,6846,45526,3156,45613,45930,46116,46207,3109,46675,47675,47715,47868,48187,48419,48565,48601,48682,48800
21879:5812,17403,6916,3423,62168,7305,87110,11772,17,81,226,76,13288,12227,70,2292,2139,79688,36458,76679
21885:25740,25368,48210,40142,76,17,25466,31760,28632,35685,508,8419,31342,32863,23595,27209,33620,32273,24118,97527
21897:782,3392,89560,82458,77190,60839,58575,53146,51857,46486,38355,38036,34287,30143,6433,20813,1810,61168,9250,12652
21903:76386,57714,38420,55656,111853,72059,58682,58372,98534,102315,19955,1078,51760,32467,17,4239,2703,2946,361,27461
21922:66423,2185,1001,3429,6353,4643,1930,19841,70247,119008,117773,116280,57237,33956,112832,90729,91436,108661,101705,42432
21931:1761,113497,39958,94897,29,37704,90011,90007,37639,89996,89986,89974,37659,89968,89952,37682,89934,89929,89909,89862
21936:4239,73805,1790,8211,1551,30512,3789,3407,46775,176,8011,26749,5771,118343,119573,103071,59849,17246,63239,113704
21983:17140,12811,11826,10759,28140,28362,9745,91557,28702,388,90811,7007,32050,88010,1202,1261,83422,82769,80536,78823
21989:14129,47636,86033,103445,52823,38023,90524,72173,67867,115976,109117,90480,120251,17,58,654,302,616,29,285
21997:24863,25404,78951,25582,73262,72801,104157,93220,85715,71051,68718,63074,55219,48898,37406,17,302,182,654,650
22004:31773,21778,99911,64955,98634,23197,11401,70769,71710,30009,16833,106409,33315,110034,81335,81616,4814,35979,37767,36032
22011:29068,36119,36362,36390,36425,36618,36642,36814,37082,37140,37262,37514,37567,37656,37755,38569,38582,38689,38861,38863
22020:51317,5263,59414,84215,17027,17,44176,1348,33821,749,64456,58,39311,15620,3205,616,47036,87662,49649,82570
22025:17,239,3,726,2868,395,837,5025,16480,9480,19654,2361,14758,8074,26136,6284,5889,33830,14330,5584
22027:8,493,1822,578,7059,2428,13113,4137,92825,111173,55318,57536,65304,12579,35447,14556,33506,7974,5347,10121
22028:866,69032,239,929,20952,726,43152,87928,26919,123155,36807,2868,5729,1919,18476,769,254,40538,13298,5353
22060:57067,13019,5084,23972,24101,44527,73763,84846,18673,106979,114423,122149,916,70508,84020,77726,52083,40216,3280,17143
22066:239,2139,1164,726,3,1567,395,2868,837,2361,5025,4880,2008,21696,6284,35174,26136,19654,4727,16480
22075:74038,53016,6491,19829,3550,14021,18239,78352,73696,785,56414,11557,79096,33237,110820,83367,43527,16456,61381,40198
22106:79096,74038,56414,38891,54551,12216,2292,11762,117814,83367,65088,16456,110820,61381,40198,43527,53016,33237,50457,65060
22121:8322,24933,16965,13077,6856,36432,51232,30815,31597,18743,50871,74475,11072,19528,48823,23923,15637,46318,55387,37112
22125:51488,45535,94357,110727,81807,114684,11638,119549,120952,64511,94330,65714,76,1787,30317,24996,31789,866,67954,28904
22130:2813,2538,4499,4328,888,86725,12634,38488,111815,93654,75233,108827,54732,96990,83567,44709,23727,3385,25298,46470
22163:59765,17,302,2583,931,431,224,32798,84,14718,616,7048,1410,654,75642,4107,780,8,9163,1205
22180:4146,76,8783,16658,684,1651,5357,10692,5276,6117,14990,2528,27635,16406,5775,46911,8476,103385,51021,41148
22191:58,289,101,554,1804,530,4174,2469,4669,1535,3160,1313,31019,7222,2424,32199,12440,28061,10247,15370
22196:698,347,56414,65060,11070,30972,5922,26847,65088,83367,61381,110820,40198,16456,43527,117814,16022,53016,12216,50457
22198:33063,16553,93505,65344,39368,51333,62813,53113,26533,96962,78222,82918,47403,35837,19515,901,9316,1023,31435,1860
22204:19615,97559,10206,26280,88544,119994,103246,29387,57736,114959,21438,37348,19883,33130,63947,3270,83010,46234,44183,81993
22222:11932,774,1827,2714,2403,2696,1524,3506,3207,32558,970,10046,6423,5108,25783,43335,17596,9217,8871,9159
22226:18691,9289,32829,3982,1435,64960,1790,3789,15177,85504,39094,11145,2766,8011,15156,7793,5771,1449,1551,10695
22228:38153,38188,38191,38194,38207,38208,38244,38249,38252,38256,38263,38266,38270,45036,45041,45054,45060,45068,45101,45164
22230:21771,68050,4568,19390,81055,68990,106333,4755,34907,35148,35209,97125,35625,36272,36346,10145,37545,117506,10041,34588
22237:81,23933,96720,28926,28953,116336,90231,986,5767,3423,2677,68278,3407,780,1749,17317,3374,9121,3309,3498
22244:7228,1200,15534,2366,109221,56933,35931,60940,101524,78067,1782,22597,10916,58990,4347,2395,70,17,654,81
22245:40142,28632,82402,37647,42353,23595,27014,38180,27209,81719,17498,47346,91678,22059,3481,20008,25466,38773,31760,76
22248:33237,53016,79096,74038,56414,38891,54551,12216,65060,4008,65088,61381,83367,43527,40198,117814,110820,16456,565,50457
22265:29102,29104,36449,36491,36505,36506,36512,36604,36605,36633,36643,36654,36675,36686,36705,36715,36716,36742,36743,36748
22278:47050,17,76,58,616,302,81,944,50944,29,32,1164,650,508,182,15,564,49616,2200,38417
22280:45107,21315,78964,81968,86390,87214,96743,99139,12558,86737,654,58,616,285,17,302,162,650,29,15
22282:6616,16340,60445,81802,87243,63687,94567,48497,93627,55470,16670,15106,7933,3882,95225,38251,105493,11510,49145,7861
22292:23378,17015,105901,11951,1193,73909,110243,76085,30993,14485,86748,8671,52939,69866,107187,79934,88101,669,81946,49624
22297:189,19697,35625,11377,55567,8583,53369,66621,19651,53688,80883,81593,116109,48649,5963,42322,34556,82915,116356,21979
22318:6906,2406,5693,41636,4879,70570,73808,21572,79419,72420,7146,104443,93367,16300,39125,29636,881,21835,76,2265
22323:87670,29644,63384,62986,62942,62934,62923,62921,62894,62820,62812,62805,62767,62743,62729,62711,62710,62664,63044,63054
22325:25843,64263,56114,58414,44742,1538,21231,116651,19344,18868,115949,95531,114950,73970,16524,16337,101073,71061,13765,11069
22327:13785,9600,12125,97141,69240,51101,43645,44686,64911,33078,66672,24831,28736,52186,6732,28513,81,17,76,5663
22337:9874,574,7711,11917,36122,2245,12207,32100,37045,11070,50621,23285,73926,73104,59102,69672,108557,108804,109012,53935
22338:3025,2937,5655,3278,43307,42738,16788,6494,16651,6789,64338,26882,21326,65419,7755,7849,74144,27852,41561,15866
22339:7358,11332,28629,2416,25232,1342,8135,12992,2588,87559,12290,33364,15010,12715,14442,105366,27584,63074,10611,107375
22364:20969,67152,302,238,58,285,64909,518,650,4904,17029,409,17,12128,45,23430,15968,654,422,3223
22382:4032,31267,6741,32433,67446,19399,36022,19352,116278,115349,33996,5185,103651,42239,40032,32923,23031,32242,7428,5820
22418:39801,101422,18375,29816,19435,32344,2506,88934,30426,1888,45231,49202,12691,112057,4776,110652,86819,80394,78053,7585
22428:121571,57299,9581,9926,56236,56207,10096,10211,54940,29521,52792,29629,32342,32728,32880,33901,49184,104342,65206,7738
22434:47279,47320,47327,47401,47437,47511,47517,47563,47787,47798,47839,47856,47862,47918,47940,48068,48180,48193,48362,48398
22454:4268,81077,4737,27829,13064,16536,55830,38993,21635,10323,51507,30735,61590,61261,60692,60689,59610,1165,59359,59334
22464:45,1550,10960,4173,13233,3943,107281,343,22373,22726,92987,2876,81096,36454,2437,37032,40187,44813,44895,46954
22475:93209,29919,302,1102,6759,17,39414,31274,1168,3,273,3234,3158,296,90619,38244,90545,37447,37452,37464
22478:5812,2292,17403,6916,62168,6491,114252,17239,94345,106298,12953,14223,7305,87110,18239,6127,785,32616,11671,686
22485:29936,6920,69335,66360,66359,66346,66339,66323,66299,66293,24643,24627,24626,24608,24605,24601,24582,24566,24562,24549
22490:3789,116870,22685,22691,23065,64260,63994,63667,23180,61891,61478,1138,61379,3705,60829,60342,59383,59347,58891,25825
22502:4967,81621,112274,559,4697,3197,2115,17143,15477,375,2246,95,9580,9916,90779,15487,107085,17667,17983,49233
22506:27635,29280,4332,256,16141,81569,62814,101261,8927,57791,4110,9291,10302,76,59009,62903,2857,3095,12388,32042
22511:1102,1762,239,5312,3,395,493,2868,5025,1023,726,179,901,2570,837,2361,3841,9567,1822,1567
22514:108181,60087,87337,49746,29976,50156,14152,10466,9045,2816,974,21389,106,13152,115081,98710,86507,28355,65496,56372
22523:50601,93636,66655,239,24046,77875,38774,48007,79469,28522,2082,837,3,726,1567,395,2868,2361,5025,5312
22536:7965,28802,77007,8776,10561,61626,46679,102555,85645,10456,96345,86112,19008,20531,74955,7251,52956,52474,28199,43946
22537:302,1476,3234,495,749,692,3751,14617,4025,1653,5961,4536,16288,915,4563,11818,9372,9850,12175,269
22539:3789,50821,50819,50575,49741,49419,48820,48316,47886,47573,47466,45233,44191,42933,42020,41153,41031,40096,39955,39330
22553:100895,100946,66733,76016,83881,5614,12145,2031,1881,690,402,30,508,6901,3159,7037,4146,2778,10406,4047
22572:17,239,3234,1140,1476,591,726,395,495,3,1424,837,2361,1567,2868,15583,749,11459,3751,692
22586:61,1009,5702,1539,6303,427,13785,5987,15540,9413,11670,1370,55244,9212,8019,28248,33619,7031,9600,51645
22596:81841,78785,73065,3915,3864,15464,4959,18601,5450,4966,5827,4485,1458,149,94029,1964,2504,43510,2637,14000
22613:6146,65980,82244,10282,30039,9861,7680,98845,87759,57886,47397,22280,45954,45182,1099,873,1352,17,866,669
22624:44318,65,54174,43865,9042,28903,75917,14894,29375,120073,120070,65061,44904,56800,12251,105407,112994,4951,54918,38090
22632:5254,11780,70556,5545,2068,44433,31709,95368,95397,88386,80694,76311,2860,13219,102385,53499,23795,121035,120699,30558
22633:1359,90573,90512,89721,89027,87153,86189,84869,84786,83581,83207,82474,80941,114522,797,80369,80152,79695,76154,3659
22635:92404,873,102068,9013,18960,4107,2583,571,18400,30411,931,431,30644,1339,9163,2620,37199,80897,17633,7642
22637:11527,109973,46751,46831,84155,59907,114628,39582,71213,39821,118842,88142,61343,77517,46790,43970,101816,17733,21744,74529
22640:1032,28798,56173,118690,13912,120963,61036,67278,22748,38438,81538,82623,112992,98359,4308,696,8928,7703,18936,19236
22645:22900,302,654,84,866,14636,9093,20931,239,58,115828,118112,16745,19406,35426,37164,30598,8,726,1567
22655:13178,39703,74521,52329,72508,6263,65021,29626,1218,70,17,76,81,94,131,302,616,654,43738,121891
22660:103379,101403,94537,97476,82011,37315,62979,83235,70166,26697,38322,18325,38747,19644,71174,69820,82532,58959,15149,99721
22667:5927,12442,74949,1387,19666,12183,85488,91943,53077,3642,75772,7558,6801,113600,51149,41142,108739,59997,106136,95969
22670:55732,63175,67970,90551,89607,71771,33685,30242,113321,109581,84451,89446,11597,116206,120071,117453,44558,27168,51278,38431
22675:74077,54508,36721,115016,67800,67755,24484,500,832,52774,36680,5812,873,119874,36386,14552,93925,65617,61827,110893
22691:58,29,591,861,289,101,554,3234,1476,917,15583,495,692,1804,73,3751,4174,1424,749,11459
22696:56555,106013,77295,56434,29563,28128,239,102077,85331,26014,2583,431,2644,931,116478,95074,11460,5808,726,91991
22703:3394,2069,347,776,14750,8861,12253,16340,48210,4756,6766,25740,8197,2630,1912,10075,3148,25368,5080,20850
22708:1822,19056,2615,493,8543,5882,19233,19691,147,151,1811,45562,67110,64982,7059,8964,21929,43808,6868,6511
22716:9100,17,302,654,616,58,8,76,84,29,650,518,1550,22719,96302,96526,96576,96698,21114,542
22744:15064,84927,43753,65613,95078,39257,55209,74385,34605,109548,67483,62729,74682,74714,63841,63617,63755,63748,63738,63712
22755:873,18756,1825,131,7048,7620,2583,431,1256,7642,481,98291,16919,571,70267,10370,5699,28248,287,12266
22759:14750,8861,12253,357,4919,5080,4756,1544,2967,1912,8197,7795,4075,714,18449,66799,66452,66439,61651,60448
22762:14237,13051,8976,110242,14404,37838,68282,76695,347,39089,15379,106591,6901,42907,109727,7037,4146,10406,4047,5718
22772:94,1382,3855,1764,3250,5689,4542,1065,13838,54,3288,1881,2166,82898,17150,79954,103247,17948,16459,16311
22796:24246,16424,52989,113529,19000,46724,31295,2405,3262,73128,73816,16606,102129,37285,75411,20375,20940,21993,34722,118858
22804:23359,2852,21524,2715,1131,17,76,2946,421,57262,1143,39801,18375,873,19339,931,866,13544,3684,9289
22811:15921,18139,12724,51517,17,8,302,84,36155,1495,19871,1730,8660,33711,908,26460,53895,616,247,3928
22826:674,3632,1180,111783,54507,37760,123087,86083,10884,8466,10369,92099,5577,87258,70640,68780,7827,62413,60327,51621
22830:568,5553,3730,3319,60211,27882,69959,98461,119278,104271,25697,116210,33489,16318,53143,52270,52058,55797,56630,57375
22846:873,7048,431,4107,481,571,1288,7642,9013,17385,17633,2620,18400,19126,9163,30644,30411,37199,3755,21380
22848:230,63404,39587,35564,61195,37716,19642,940,7174,59465,47464,8784,29731,69414,5130,82529,20989,111632,45370,4199
22868:30056,98,23647,122766,71141,109816,110628,41595,41633,70697,20336,20221,70233,43249,68895,85196,86283,1765,46594,66386
22874:24044,7126,15627,15846,53543,68162,14867,51115,46643,45229,55158,16254,42197,87041,103161,6417,601,4589,353,1951
22885:59982,44587,5075,44553,44485,44400,44235,43786,43486,43402,5351,43292,43012,42534,5529,42246,41142,48459,48345,48249
22907:5962,40924,73202,85562,34966,83400,57734,10048,109974,36712,21409,30196,18975,5053,23230,8574,41249,3105,33595,42721
22933:64287,99591,77198,7983,74869,121718,13740,115618,101542,57214,45258,92546,39503,76501,14415,32275,76,1460,17,297
22938:99777,75598,39869,1867,47501,51868,52666,54300,55392,57884,58598,58840,108693,61078,65558,66073,69078,69842,72643,72972
22944:33228,97015,19152,47522,68991,99707,99282,91498,32099,51525,9169,30095,18920,2379,30497,70930,71155,27332,121775,10414
22948:10041,15616,7859,6601,11725,7630,7880,9472,67207,71288,96378,72779,58949,14980,105071,14401,3154,8225,88802,53480
22958:9448,13878,46716,54513,15937,52070,23206,30223,89721,45162,55136,17953,83956,44653,44916,15074,97296,9157,42628,78031
22965:45291,45296,45297,45300,45306,45321,45328,45333,45337,45341,45345,45382,45390,45396,45397,45420,45453,45462,45463,45472
22966:23057,58168,18133,12242,41171,72769,29740,119909,29773,80745,118689,84473,119196,100152,51565,86264,7557,48857,52596,73456
23014:48502,27070,7160,48244,7681,82205,12761,9559,19411,23827,13961,66490,63563,30281,1807,24752,22417,45525,47833,75549
23015:83972,17804,5197,83312,20230,20153,14937,68638,1322,80060,6492,6753,34488,13617,110305,67691,36929,7386,72788,47507
23020:33289,5117,4487,4793,116595,35840,42681,46773,62117,29999,27999,26491,24568,22340,561,3482,17,1827,2714,2696
23025:2008,2139,4880,21696,34500,4727,1377,37192,87355,17093,26425,5287,30062,32021,60187,35659,97590,50492,54076,66177
23036:45,4173,2876,37032,343,13826,36454,13233,36526,70799,13178,13022,2437,39703,68341,40187,117450,20899,83981,28326
23047:6901,3159,7037,4146,2778,10406,4047,3146,5718,26741,35385,46393,35448,45063,45196,45429,45469,45561,45566,45602
23048:1382,94,1881,13838,3250,5689,1065,3288,3093,52165,7735,165,16459,17150,16386,111167,15067,14461,79189,18163
23052:29,58471,3234,495,1357,6130,1476,692,3795,3751,749,11208,14617,65704,4025,11888,5961,915,4400,22348
23056:51199,27018,82980,98625,22444,31423,86437,56689,34772,38510,8218,38333,361,254,5363,2139,866,10905,1728,28735
23059:29,866,3234,495,1476,749,1444,4536,1653,692,14617,1896,3730,4025,16288,915,3751,9372,10022,7194
23060:19232,352,7225,4940,22159,2660,25018,10152,3412,39929,2882,97051,84865,13994,24125,23636,14798,59441,85537,86341
23068:87750,100130,93491,56995,6251,38043,78803,49840,72930,60361,66063,4584,7797,40258,58860,56089,11903,25428,38844,22146
23075:8332,103878,17,44660,302,616,58,1136,84,2140,25964,8,654,518,2447,111801,736,542,8209,1173
23088:11468,70621,32548,34953,73080,83526,62989,3145,55382,61852,20556,54967,59527,78621,79945,58983,73240,57465,57167,75716
23096:84349,114328,72685,117104,76626,122055,59253,43930,7608,15638,10216,7950,880,9655,54181,44741,82023,120347,84687,24224
23103:8298,39006,10673,17,111892,90369,654,616,58,106270,111903,84038,104164,23871,8799,37144,59760,108932,58089,12858
23104:65620,3150,181,603,1336,2633,5692,13341,26476,32782,35064,39040,49214,59885,73713,79078,87044,66660,66746,66770
23107:185,29097,20711,24187,28682,4934,24738,37322,7149,64940,120705,67790,245,17,74338,37744,65092,77811,1558,46066
23114:34595,68278,18639,104404,2379,81,20812,55285,59098,106081,15243,13613,41568,13157,32030,5935,77045,226,42159,16685
23122:2328,30272,80190,74588,11367,39718,34255,34253,34204,34186,34127,34081,33988,33964,33869,33858,33662,33658,34334,34425
23125:596,14035,7905,27705,5991,17123,3638,10349,32205,43893,63512,85561,54038,21578,53873,5657,3062,35651,74856,12803
23136:7235,12118,19530,52050,102966,34764,14226,9417,3211,1740,1147,34397,9295,19962,46771,10778,3153,13848,28541,15537
23142:35991,9289,1167,1465,99198,56923,57114,57283,57788,57897,57949,113937,58765,58938,99290,113103,59428,59656,56833,22679
23160:82026,73575,138,239,726,3,449,521,380,1567,395,2868,837,2361,1622,5025,57961,1510,57030,2700
23162:40,7806,11506,5859,19224,91246,83981,13022,19935,67829,56465,28326,19257,21593,36526,23492,13826,40301,20899,17
23184:2714,2403,2696,3207,1524,3506,970,9490,10046,25783,9217,6423,8871,20167,32558,5108,43335,17596,9159,7817
23185:7703,98359,22748,56173,61036,112992,118690,82623,120963,81538,28798,38438,13912,1032,73805,88904,74529,1023,40420,32400
23188:5978,87026,11518,35648,35659,35665,35674,35749,35751,35830,35879,35902,35934,42242,42276,42322,42333,42379,42410,42413
23199:2703,17,866,669,76,81,224,302,986,361,262,654,500,226,2265,40,2139,698,96,616
23210:102757,13697,98725,14843,60830,85671,45505,88026,91715,22404,69976,79567,44352,110168,102116,16337,6579,55376,57706,5708
23216:9417,574,21162,23285,26444,21324,1013,21752,7711,80701,25816,1740,14226,1147,3211,18895,9295,12207,15565,9709
23222:1606,12776,7333,8587,6105,25733,3766,4860,28212,37425,11355,18360,4250,78298,64250,31189,41723,38735,27255,68986
23224:77734,79487,37910,78849,32315,23309,115503,61495,41760,28801,51771,85719,100713,719,2318,2582,43744,43597,43277,43256
23238:33550,78356,68113,81545,37277,5914,42079,38822,19386,36997,41164,68670,8772,67453,77535,73509,76645,70026,79711,76306
23244:18869,138,217,3516,2700,7516,5702,1239,6395,4048,449,690,380,7800,5987,366,521,28926,15540,2163
23259:1187,1119,496,15242,7506,472,812,14912,3046,819,9717,44716,18256,51661,9558,4101,28231,19117,14482,2731
23277:17,866,669,76,81,224,302,2703,986,361,262,654,500,226,2265,40,2139,698,96,616
23280:5060,4008,470,59379,62752,32095,21181,16967,16366,76774,13969,12915,11535,9598,9059,6992,1338,5701,3505,5076
23294:85115,939,14636,2656,4300,5010,4613,101400,120808,62891,117542,12735,37437,11286,16741,82094,20931,60987,50946,89895
23296:79898,94013,56302,60875,102459,15418,62377,94211,98662,6851,107745,2756,88073,58477,80332,8612,24498,1925,24423,1196
23304:542,91215,41591,14645,4003,37099,9686,19491,70729,85074,24323,85957,16559,83552,39823,20423,73987,74215,33304,25046
23319:13980,85075,112324,22159,21487,82186,30478,21577,26444,22385,21425,22395,26576,25579,21031,20718,22036,21471,20055,22343
23321:17,866,669,76,81,224,302,2703,986,361,262,654,500,226,2265,40,2139,698,96,616
23331:53257,37271,3253,24037,27091,71732,5807,32037,21913,24854,1149,5689,2848,6545,348,1069,508,85389,90174,79072
23348:4372,79143,22519,63057,5539,75073,67570,62079,87048,88814,16086,33452,51225,13628,120260,111682,43380,92402,122484,107814
23358:6840,8194,37121,14661,30387,106247,17,8,302,76,650,616,224,564,81,654,542,58,61,518
23373:8,262,11209,56243,53381,49084,37889,10898,28926,71978,58780,57946,53863,50379,89125,62340,32314,107117,108164,19730
23384:19633,54861,34058,2091,12161,22792,20495,88470,99703,565,68414,719,43343,116555,101584,33135,1023,62551,63616,47785
23402:3645,44265,88799,92956,80936,75225,80285,61588,76004,3806,119321,39163,17407,77550,7680,24026,10488,42049,30294,37478
23413:57748,736,5484,113600,24914,108739,41142,51149,56448,59997,21544,106136,95969,42879,51133,13872,92932,107022,53038,55229
23417:18,17123,27705,14035,32205,63512,85561,54038,43893,534,14704,65453,15403,15540,17,44285,6773,97773,97302,29104
23425:5328,45550,45554,45572,45574,45614,45667,46501,46519,46544,46556,46603,46632,46659,46668,46677,46685,46744,46763,46771
23439:1140,1277,204,10012,89424,115125,10040,15114,33997,81289,105213,52095,12015,60785,909,41037,13099,40061,23867,30427
23453:37129,48712,19393,99195,115102,98240,120616,122569,20133,40427,38357,105402,40312,66683,45213,21230,69887,34961,38280,17
23460:84993,58646,99590,110311,62836,10943,9914,100352,41238,93207,41431,41408,41398,41381,41353,41304,41289,41088,41274,41169
23461:3730,5553,3319,1896,55797,8962,10067,11053,56630,23948,42885,11109,9003,32825,2734,68323,74334,10994,53143,22370
23471:616,35651,861,596,1832,1462,591,1424,1133,5991,11459,317,709,15583,105331,63075,41613,44103,75934,94008
23477:81,929,11772,20952,1919,18476,13298,96720,28926,123155,87928,26919,43152,116336,23933,90231,28953,5353,22597,3374
23493:21181,4816,4008,9598,12915,1338,9059,32095,3505,11535,16967,59379,16366,13969,76774,62752,6992,5701,5076,5060
23495:12832,4880,22856,1164,22507,62347,25216,2008,24240,38349,95533,20575,2282,19626,21696,1377,37192,61053,25180,81523
23498:31813,43970,224,37399,47561,111192,10850,27932,117950,28923,118327,70577,1410,8384,8231,117,37503,42145,37585,37654
23503:39647,31706,66309,11579,542,94,17,363,61297,61296,61295,61291,61290,61288,61286,61283,61280,61273,61269,61257
23505:289,101,554,1196,4174,1804,73,4669,530,2469,1313,15370,2542,3160,10247,32199,28061,2424,13458,31019
23507:13785,9600,44686,97141,51101,69240,64911,43645,33078,12125,66672,24831,52186,28736,21060,6732,28513,81,17,76
23515:1435,1790,8211,1551,8011,5771,1449,3407,11145,15289,7793,176,1074,15854,16799,66608,52992,23821,18122,107561
23518:224,1410,8384,8231,117,28457,28512,28614,29035,29095,29261,29293,29640,29880,29893,30085,30129,30474,30641,31957
23534:47001,96551,80960,79121,112537,7659,48448,101412,101238,109723,14899,2185,1001,6353,3429,4643,1930,6546,294,9215
23541:11310,25337,5353,7680,48933,17,18966,7005,16567,114051,67995,15541,107189,107740,109733,12981,64679,110257,63438,60502
23557:110177,931,3284,42954,67266,35560,35631,52524,5756,49203,13573,52686,14768,15651,3726,38642,16550,5447,43736,46925
23572:30200,99589,84923,95962,116179,120049,119924,73975,64328,43255,2484,6242,49243,51043,51318,48401,54128,39641,44474,77076
23587:31973,7211,120069,7335,43242,25415,24883,24255,45037,46182,120747,89383,88793,47955,48582,87315,49980,21696,120811,31631
23599:302,29,289,101,554,1476,3234,495,4174,1804,73,530,708,749,1313,4669,2469,215,4025,692
23603:20298,84187,226,18639,8039,6999,21849,13840,140,1888,13544,7680,4589,9121,17734,49172,41268,17713,2204,8511
23607:21912,41517,33340,15671,112160,15439,22313,80260,82688,13573,34240,30722,25552,38892,17370,7223,3578,2058,908,947
23615:1875,1340,71337,4696,24838,16036,22341,11928,15724,107574,9416,4715,104135,98215,65202,235,97639,81665,11200,11380
23619:10687,3328,29254,24985,69667,81432,4459,43526,4825,23884,3140,4060,85981,93630,52334,23636,85537,113702,36665,1352
23628:36715,14345,62151,116722,37748,58096,50374,34880,27976,10723,7685,3537,3472,32721,23467,32598,21366,9933,20531,110050
23637:29,49734,1937,3234,495,45,1476,4173,2876,37032,749,3751,692,14617,1653,4536,5961,915,40187,107281
23639:3656,33429,30634,28460,68067,62099,48882,36686,36675,36654,36643,36633,36605,36604,36512,36506,36505,36491,36705,36715
23655:34920,65428,32106,62402,118201,66366,33427,54866,4995,30196,5056,6901,55058,76,18879,2139,8263,8554,1069,1344
23697:7911,20258,100905,30866,94016,54901,18779,10270,2786,111764,12181,109365,102595,64558,34802,89835,30744,2961,99658,96466
23703:2675,9874,3167,2642,2513,36906,36892,36660,36611,36361,36197,36122,35976,35923,35908,35895,35878,37279,37590,37648
23732:55935,104932,112310,15959,1276,112131,98906,17442,8113,26060,93794,1127,1402,92272,111826,13645,37224,326,90671,15994
23735:13408,119185,12270,91044,44975,52460,38224,73570,6031,83294,25662,79476,1359,36336,89027,3659,1591,1669,38594,87153
23739:17,866,669,76,81,224,302,2703,986,361,262,654,500,226,2265,40,2139,698,96,616
23753:3730,5553,3319,1896,55797,8962,10067,11053,56630,23948,42885,11109,9003,32825,2734,68323,74334,10994,53143,22370
23756:20043,44730,23334,89901,100859,80025,116473,96289,62356,122681,32998,13724,95051,22905,21695,30525,5512,100399,34997,40372
23763:21297,2185,1001,6353,3429,4643,1930,6546,6593,294,1217,9215,8665,7166,5239,9597,21141,56656,21817,9838
23765:9581,11677,2257,394,294,239,1001,5347,2868,726,3429,13681,17250,395,3,18871,837,2185,7166,1567
23773:30363,30663,35587,37597,38736,44151,117677,45307,49699,53517,53635,54828,55355,55927,60705,2811,102564,105839,98290,98008
23784:43572,47332,37846,297,225,11518,42926,42892,42886,42879,42861,42835,42830,42824,42766,42721,42666,42556,42552,42527
23791:3137,10071,40537,36938,95311,97044,14251,10712,6433,4048,138,11804,3965,18702,36804,1382,94,1023,1126,901
23799:13194,13534,14048,2632,2582,6755,2802,25393,2402,15604,3721,39242,21371,30736,21594,42178,49564,3413,2787,15171
23806:11008,106204,22472,88198,51204,83186,69200,102318,123076,18152,81142,81002,36876,50282,44149,7113,53673,54583,40747,62902
23812:12061,1180,10526,211,7672,99057,99871,21857,17180,6580,35157,116545,43133,29484,10369,7257,62764,31128,92099,73651
23816:9095,14966,87631,7627,54338,35657,14875,49839,43375,84202,121921,119249,37143,20836,24467,67932,96662,26077,13596,986
23817:21653,81940,22849,1807,22943,114097,23380,24112,24553,24747,24752,26436,80931,26925,27070,27173,27452,27607,27721,27942
23822:718,1326,8597,29874,122912,66439,61651,15255,11899,75337,90001,35229,103035,5910,25230,81866,53318,115363,52705,97429
23827:54389,3498,780,2241,3423,17,262,3137,226,28926,76,5767,115584,56223,47067,48106,58,500,302,96720
23832:115647,70244,57613,18659,101864,49207,115959,53499,115153,113679,13741,79388,80170,66572,3318,19534,19868,84727,87370,88976
23855:13523,5869,9250,23323,15250,51765,81553,16207,91404,87902,61594,92454,34941,22576,69268,17,302,616,58,1410
23878:123046,79928,37966,39491,120156,95312,83778,86687,88703,108606,111368,41717,76,60448,5338,7655,49142,116913,109627,95385
23886:1913,40263,22614,31633,12832,114626,2935,30661,35247,49678,74016,18624,5625,109878,82361,96393,98911,62643,40938,104772
23888:1102,301,25370,42885,42738,394,239,1762,2937,3,726,1001,2868,2570,3429,22614,1231,395,2185,1567
23900:901,1023,3841,27785,6788,7006,26371,4187,84447,110223,84326,3861,23259,2085,7843,112888,7978,553,22606,22494
23906:108221,50181,93737,42072,81560,66269,4529,901,6545,327,23246,110776,108983,89200,262,176,116062,71634,102973,110768
23928:11693,24078,57502,58272,22385,675,19059,76,64453,58959,82532,84170,19558,19821,9874,39779,75546,87489,94866,118610
23949:50403,50379,50120,49991,49010,47664,47635,47463,46034,45972,45655,3167,45653,45612,45512,45461,45381,45245,3260,2646
23959:58,554,1804,4174,73,530,4669,2469,13458,2542,1313,3160,15370,6513,12440,31019,28061,32199,2424,7222
23964:26351,5860,1453,30033,2616,9548,10610,24300,31059,88192,61737,51274,75761,64006,102231,117429,53260,90815,113775,28833
23968:138,31817,120784,120011,40617,48663,82026,38028,26457,92699,97995,115278,18361,59107,13340,12419,74129,112047,52039,57961
23982:1250,18370,22733,2609,39416,605,2534,24642,2028,75657,76,28244,97423,13408,866,89709,89047,17,76586,64064
24017:91899,47027,22340,24666,51600,103318,2215,95637,42851,75881,38987,109554,69021,18508,97495,42498,20401,121566,7395,99169
24035:34879,20276,60218,6507,6113,16624,8959,73971,27346,15727,98903,37559,5040,114866,4687,36940,116154,11821,64663,13512
24059:4288,4210,114,42803,3884,7231,6729,106593,112476,99305,8678,68573,17,4032,302,14026,58,654,138,224
