19463:17,302,654,76,616,58,8,866,84,29
19467:302,654,84,58,1102,354,616,29,8,301
19468:654,58,616,29,84,354,138,1102,542,301
19475:42575,77343,17705,53117,52194,32233,46436,17061,17301,18268
19476:61900,68887,73576,77371,78721,91201,59321,81306,12765,65620
19482:105348,80399,113462,45271,63472,32,74930,43589,6775,113232
19498:17,302,654,76,616,58,8,866,84,29
19503:17,302,654,76,616,58,8,866,84,29
19517:654,58,302,616,85331,102077,84,518,8,354
19528:17025,40537,26109,30662,15529,41813,1022,70578,8189,14251
19541:33927,68701,65569,65481,29309,63266,61759,60521,85342,87831
19544:79949,32627,26822,19896,20915,32678,41244,21486,53053,44982
19549:20624,35048,4507,264,50619,23929,7676,12490,552,26631
19554:58,518,654,302,17,542,1102,101,902,289
19582:17,302,654,76,616,58,8,866,84,29
19583:15188,111330,54488,13460,17810,31273,21425,13980,17510,37056
19626:654,84,302,1102,301,29,58,616,138,736
19646:51913,51782,47653,43061,60901,75767,85326,107529,110181,113242
19680:17,302,654,76,616,58,8,866,84,29
19682:542,616,58,15,1196,1578,364,61,32,654
19692:46312,25733,65949,33232,89564,5864,96760,37425,36796,2255
19705:73512,121357,120421,107882,96844,94906,93480,81397,69661,59803
19707:71467,17025,30662,17330,18195,7486,14825,35039,23367,15535
19757:51482,27438,77204,80763,57407,23283,89252,92453,118260,102054
19759:24094,14081,94658,114614,10060,28557,38269,56002,6890,43712
19763:19065,17,302,654,76,616,58,8,866,84
19764:58,302,289,616,32380,38289,44213,50484,84003,88137
19768:3526,103858,17,302,654,76,616,58,8,866
19774:349,12332,2423,26480,43424,25957,36210,582,30924,37680
19781:58,616,289,542,84,654,15,17,302,301
19788:16044,68680,68754,43519,25946,103049,101206,96634,64320,81493
19814:17,302,654,76,616,58,8,866,84,29
19832:59814,76168,77618,96492,120456,790,21813,75861,32060,31206
19847:4032,8022,65572,59863,55406,55404,101173,26463,58,17
19852:17,302,654,76,616,58,8,866,84,29
19881:98550,121706,109605,108885,108396,101255,92840,76952,76089,66019
19882:74026,98428,42471,12555,84,18239,785,64091,354,104599
19887:17,302,654,76,616,58,8,866,84,29
19893:116534,114350,105303,59090,97584,96919,92044,84025,27234,15647
19950:77962,77171,72313,57822,90844,25287,81925,32771,99441,47833
19965:119957,72484,72274,59343,18005,60066,30026,68212,36928,43553
19983:17,302,654,76,616,58,8,866,84,29
19985:302,58,29,616,17,138,6,861,15,542
19996:302,654,84,58,1102,354,616,29,8,301
20059:25003,109678,97030,44214,92184,88195,119868,58,616,15
20067:72769,58168,51565,41171,29773,29740,25486,80745,84473,18133
20073:32998,62356,80025,59613,1995,26535,13724,35717,21966,11946
20074:37348,46234,3270,63947,33130,44183,21438,83010,39992,29189
20075:25440,88330,87972,85026,82602,82228,79401,79209,79064,78276
20094:46098,48327,65678,92323,105122,106272,112822,22937,44617,52156
20095:52988,87749,82636,67631,21863,48793,88489,54747,59971,55600
20115:17,302,654,76,616,58,8,866,84,29
20116:17,302,654,76,616,58,8,866,84,29
20120:28915,23116,117416,109571,98913,17039,16482,91888,47609,38360
20125:17,302,654,76,616,58,8,866,84,29
20160:105836,96706,38304,41357,47673,16297,39921,42652,43917,52140
20161:564,650,302,616,17,654,58,736,54110,138
20166:19305,23281,34599,42257,6890,5333,4899,43712,46974,55733
20183:30878,76230,46006,17516,86115,37242,56125,69993,89021,103940
20206:49032,50129,67315,74462,74821,75045,76872,78805,83232,85810
20208:17,302,654,76,616,58,8,866,84,29
20220:616,58,654,542,650,15,861,8,285,31786
20233:17,302,654,76,616,58,8,866,84,29
20234:1102,17,58,29,616,518,301,736,8,101
20257:11310,31378,15639,48933,25337,31246,5353,18966,56481,56807
20268:17,302,654,76,616,58,8,866,84,29
20294:50658,52583,56463,61982,88215,91212,25913,7361,7741,1091
20299:1928,18747,21116,28873,50065,8956,65444,26675,17,302
20304:17,302,654,76,616,58,8,866,84,29
20305:96681,37697,15752,123339,118923,90885,80815,17734,112561,63807
20316:654,302,616,29,84,27302,112823,116700,119024,29404
20319:17,302,654,76,616,58,8,866,84,29
20322:107413,101831,94885,92023,74835,59508,57551,40148,31652,17799
20327:25969,59670,80321,17,302,654,76,616,58,8
20333:54417,26784,39576,42240,43083,45439,45665,45871,50520,55371
20334:3937,616,736,349,302,58,650,654,17,542
20360:58,616,29,84,17,1102,354,861,542,8
20378:77295,30559,33894,88553,120225,115504,18355,72805,70717,68576
20379:12332,25402,46935,528,45797,40558,23528,17527,27398,12269
20380:2162,6450,4420,4299,2935,17,10511,891,109,947
20381:17,302,654,76,616,58,8,866,84,29
20394:28605,54099,110318,77678,102041,58923,113362,28760,22678,11241
20395:15835,17236,27663,99152,111349,37414,44558,117453,51278,120071
20409:17,302,654,76,616,58,8,866,84,29
20420:17,302,654,76,616,58,8,866,84,29
20438:7212,39684,76265,8563,26165,28323,32568,40800,30669,7082
20439:17,302,654,76,616,58,8,866,84,29
20440:46844,59009,9314,10302,4110,10692,4146,17,302,654
20441:616,58,302,654,17,650,36541,861,48,45
20443:79956,79781,8311,94239,72733,34564,61335,62904,62275,45477
20456:63895,116180,55914,114984,98652,113628,112765,106601,103872,76851
20463:37693,42678,113588,93628,73127,54332,65904,10798,108609,38583
20465:30857,51824,16980,16252,938,97862,104496,107226,27817,1511
20466:107550,101752,16665,100743,85584,66607,71734,75442,5250,83138
20473:77486,76502,78661,80898,75466,75543,75805,81470,81507,84890
20497:17501,79575,22108,6495,175,1091,17,302,654,76
20498:1044,13517,8,27564,23929,5680,45521,34788,49245,84
20507:4889,1397,9054,2510,14268,13341,603,5975,4656,17316
20512:21344,34846,41115,55188,64189,68466,77821,111833,113723,21406
20520:38804,31788,74662,61880,110934,47372,62132,105328,17980,64505
20544:17,302,654,76,616,58,8,866,84,29
20545:27534,16133,63920,33296,60374,66232,623,61554,59464,54795
20546:302,542,15,17,61,518,650,554,29,861
20547:429,12090,26360,15207,36541,65648,87249,3789,1684,696
20549:78068,16275,4125,84179,61001,28840,29651,73966,28213,71041
20550:39025,81977,67707,11080,115112,101548,95026,48660,81824,38691
20553:302,58,29,616,17,354,84,1102,542,861
20555:41475,96661,96416,89225,86431,85678,85154,83528,80498,80040
20556:30815,8322,107928,104433,7111,51232,20986,62598,46523,25985
20572:29641,47444,52043,26983,23286,59570,63055,63261,66268,69564
20582:9825,99124,32596,66459,93163,47509,54310,56313,22553,60757
20607:58,616,84,861,17,518,542,15,101,29
20624:123213,112211,109418,107289,101339,25645,26481,17617,74638,19770
20628:245,1102,518,654,17,302,616,364,58,94
20655:1410,8873,10686,10025,52654,23736,85655,50231,56348,60065
20684:8511,37567,30033,86544,37737,3374,41331,61373,58756,22597
20685:92731,54838,20283,68124,4668,24865,26537,69075,1781,1903
20697:2402,24011,14748,5480,23239,3709,801,109494,43099,47721
20720:17,302,654,76,616,58,8,866,84,29
20721:302,654,84,58,1102,354,616,29,8,301
20735:25010,20297,87205,121555,89626,65161,52829,55235,26825,99666
20736:16745,2696,2403,35426,2714,1827,17740,31210,40158,40600
20752:82549,51035,64628,12791,56113,58858,72766,103972,33963,94116
20756:13171,32077,66162,32127,56048,59799,36864,33890,15307,71978
20761:115458,114617,109495,103226,102670,99666,96525,95380,92789,89474
20766:30662,15405,70578,15535,103,17061,23407,29523,29888,51684
20790:17,302,654,76,616,58,8,866,84,29
20807:27845,29542,48420,66768,84057,87666,94721,106872,107182,117512
20809:62879,4879,27793,58480,56593,57069,62034,15812,63170,17014
20810:17,302,654,76,616,58,8,866,84,29
20812:11260,30786,25783,2672,9055,65898,66022,1664,23373,16036
20846:17,302,654,76,616,58,8,866,84,29
20857:62839,9889,31022,83521,99048,6531,17,302,654,76
20858:70949,52297,4889,1397,8640,50016,20548,4656,533,672
20872:7000,53784,36223,100976,100105,58023,48560,38081,31159,10998
20892:36088,23467,36715,5790,62151,10838,51397,25435,45178,97604
20906:8660,15921,20284,24608,9216,21784,93286,74954,64885,53856
20908:1913,10164,8349,3934,24614,27266,36381,39082,48436,56552
20911:31959,49474,4964,92516,20142,36809,38009,38969,55067,56379
20912:17,302,654,76,616,58,8,866,84,29
20918:58,654,616,23867,302,1140,29,892,861,322
20926:48,654,302,616,1187,1403,15,58,542,554
20932:17,302,654,76,616,58,8,866,84,29
20950:118683,107597,100769,100304,93448,87624,85754,67797,65698,62756
20954:17,302,654,76,616,58,8,866,84,29
20973:84602,34798,36299,34284,75689,87020,616,15,518,32
20985:58056,79033,118718,19341,83664,28227,20836,99720,23523,66718
20990:70,138,1462,1535,1884,124,1023,354,17,616
21028:974,10466,13901,65496,22,13269,50156,370,28355,3990
21029:54625,39390,65780,79002,43660,81469,27249,101931,106824,17161
21030:16969,119699,114299,99816,85678,82349,74190,67455,59661,43084
21032:21416,72921,90367,90617,93112,102215,109366,107366,105215,102787
21033:2214,5213,12450,15810,25220,36590,37001,49289,49919,53306
21037:97097,95360,82898,120042,61115,16887,12001,55469,38469,25827
21080:109731,109293,86217,61132,48819,245,1511,1987,5287,353
21082:72271,32351,69000,91791,76116,45423,49329,49433,63124,68717
21084:37348,3270,63947,20959,4274,83010,68863,44183,6783,41880
21120:51320,59767,61758,29063,6400,302,121132,27543,5688,35418
21139:45338,27443,9063,31284,40493,42427,43415,43837,45502,45810
21140:654,302,58,84,616,354,8,29,518,1102
21148:76652,82382,32677,27457,93709,96447,104265,12870,84072,78441
21149:49928,616,8327,18037,25208,36434,37468,50034,71264,73291
21151:4203,12253,14750,10075,11621,650,8442,18017,7795,299
21160:25145,46345,69315,62317,70327,70396,62283,70087,67968,69125
21164:14531,89195,654,17,302,1224,84,301,57566,38216
21196:33038,74448,83103,89750,94151,117917,63718,43708,17748,24157
21207:81823,51685,14137,101569,71441,88450,82242,41260,62943,59580
21220:10041,5624,2880,20806,1352,8848,12990,7880,7831,10687
21246:302,654,58,616,84,650,285,6,15,518
21256:12916,67446,19399,36022,31267,68502,42239,40032,116278,115349
21259:650,564,616,58,302,654,17,7480,542,29
21266:302,654,58,29,84,616,1102,6,542,285
21272:107222,105235,90983,64744,50860,42054,20113,22262,23155,24235
21288:224,1245,3235,62,1772,650,45,58,17,654
21317:7006,1589,3864,11535,7843,1542,3915,12522,1991,6552
21318:67673,106520,105285,102858,100975,100062,93402,92377,90005,87952
21354:17,302,654,76,616,58,8,866,84,29
21384:95387,74093,7040,57630,14569,19290,45848,84465,89109,96054
21401:115535,3985,112029,107039,102823,92829,87548,76840,68867,108135
21423:17,302,654,76,616,58,8,866,84,29
21447:62353,6872,13269,53686,533,17,302,654,76,616
21448:302,616,29,654,58,62,650,518,289,301
21469:7171,35144,30396,44311,11533,47568,50727,107203,105765,28946
21476:17,302,654,76,616,58,8,866,84,29
21505:217,15736,7516,71156,4139,67298,12334,52467,47562,45795
21514:14946,81501,82470,74956,26237,12545,101372,58094,31266,36402
21518:14896,654,302,100864,82353,58,616,29,15374,40523
21531:17,302,654,76,616,58,8,866,84,29
21542:39853,61151,110787,27483,46013,5365,3412,38219,9709,13114
21543:61363,28824,27173,60097,38709,64462,73586,74125,119572,78884
21551:49056,71500,100084,115290,48623,13050,100977,17,302,654
21570:17,302,654,76,616,58,8,866,84,29
21585:6387,22507,12832,48061,38349,31633,26519,7931,51936,5214
21599:92676,44730,35986,54860,32998,19124,10282,95051,57256,61002
21604:1913,6387,22614,22856,22507,7931,31633,26519,40263,5443
21608:115719,302,82489,83611,21770,17,84,51241,654,6
21617:29,861,17,542,15,84,650,518,8,6
21631:17,302,654,76,616,58,8,866,84,29
21633:6400,8359,65698,29063,10810,74916,42693,47059,28552,19779
21637:17,302,654,76,616,58,8,866,84,29
21670:73675,84630,118289,28415,87904,17,302,654,76,616
21689:45659,34531,47647,60024,67001,87569,102650,7999,104784,123081
21712:52287,50091,39874,63946,59654,58073,55928,14413,91624,45516
21713:302,616,29,301,654,84,58,1102,354,62
21714:119847,111410,104506,103065,86910,85144,81123,58241,53372,51319
21722:302,654,58,616,650,84,29,354,8,736
21723:616,58,542,654,302,15,17,650,289,518
21732:18959,95482,57550,96115,61920,33919,8642,88594,17,302
21737:93682,67735,49015,90137,96631,33763,21695,28245,72771,6768
21745:17,302,654,76,616,58,8,866,84,29
21763:58,17,29,15,542,650,162,518,554,6
21774:17,302,654,76,616,58,8,866,84,29
21787:32,1511,364,542,61,103,518,861,1987,999
21794:63472,100419,119593,80399,52063,45271,29770,36737,113462,109567
21796:123074,117689,114789,101282,85041,82724,28653,65849,64132,80990
21834:53447,47533,23844,55426,11761,56264,60046,10458,24531,60394
21838:5480,5557,116002,8860,64408,91529,114808,12120,17794,30946
21853:8689,1907,31734,27296,69320,91537,3372,15020,23245,26205
21868:1462,654,302,70,354,84,17,1762,1535,5581
21869:70119,69664,69232,73616,73238,71393,72155,74342,74544,77854
21908:302,654,58,616,84,354,15,61,361,650
21912:8,518,70,245,140,3423,81,92445,73125,66154
21931:1761,94897,39958,113497,110008,102071,99287,91557,90811,88010
21932:17,302,654,76,616,58,8,866,84,29
21933:1730,5097,3568,4743,890,18425,53895,70959,56946,42756
21934:17,302,654,76,616,58,8,866,84,29
21941:2142,39395,33882,70923,63084,15642,76063,60883,55949,45928
21943:81593,95151,116109,48649,53688,110315,77156,69651,80883,106759
21944:8729,89938,43029,21412,78400,54343,33253,33202,5194,9283
21945:60977,69230,17,302,654,76,616,58,8,866
21947:654,616,302,542,15,19845,61,84,29,289
21960:17,302,654,76,616,58,8,866,84,29
21967:102733,89192,20379,81084,73904,62701,28433,24835,19419,114554
21968:90469,88074,82332,94988,68122,3670,103812,113008,119552,21926
21979:32437,91408,8442,10641,7795,39354,10014,22001,34550,37212
21993:20482,24553,25952,35341,61518,84746,85717,120667,90060,114377
21996:17,302,654,76,616,58,8,866,84,29
22003:7570,48577,82108,48,29028,37207,74972,122500,96830,1187
22012:29069,88326,97670,267,20641,47858,56672,81332,92018,12747
22016:302,654,84,58,1102,354,616,29,8,301
22017:15238,22498,33321,78204,74865,56166,48560,10254,30874,91581
22029:33217,34675,588,40639,40635,21541,28710,37389,3935,24688
22030:17,302,654,76,616,58,8,866,84,29
22036:11234,60707,23682,54477,100021,18293,41520,1878,62462,6409
22037:29065,66518,87432,105216,17,302,654,76,616,58
22060:55736,40576,116099,110328,4960,28591,29245,57067,8096,67665
22080:2579,9102,33890,18200,7132,48761,46395,55065,60438,19913
22085:1187,899,6450,4420,1119,4299,6945,2935,10511,109
22102:17,302,654,76,616,58,8,866,84,29
22109:58,32126,38740,63771,302,61623,51887,18883,102446,17555
22111:27231,77738,26207,60570,1075,91656,119873,6818,6990,27276
22116:98333,87568,107902,87492,23999,111081,85675,79101,69900,68172
22124:2379,6058,14999,15832,17837,21451,21910,22660,22961,42015
22128:30695,42588,78340,118525,110552,107461,100489,99502,97487,85103
22158:48582,5611,3389,77017,78896,63091,121414,46181,1119,74970
22164:1535,654,58,521,302,17,616,1023,84,29
22165:62527,98531,84,518,5998,302,736,1102,29116,50391
22173:33851,8484,59924,74713,70335,52866,42455,11482,113071,68499
22176:63733,113829,105600,23373,11144,12139,80235,2347,95394,22297
22184:654,29,58,239,17,616,650,8,190,542
22198:26533,37582,39368,47403,3122,51333,53113,62813,65344,73330
22201:698,564,2139,76,3081,37493,22093,5363,14147,56465
22213:12710,807,50431,8191,31609,15340,18704,2121,14891,56527
22222:32558,6423,9159,1057,22400,109992,30566,43335,17596,27509
22226:19302,2766,8321,35279,15156,74453,18691,7793,57646,24106
22236:1693,29,302,182,3235,654,1476,58,650,94
22245:3481,20008,23595,22059,37647,28632,62544,19569,31760,14505
22246:4446,18207,66729,118873,101453,41876,74967,30467,16396,7458
22251:16286,8511,16404,22597,77975,30647,8588,3682,3230,3516
22262:9216,15921,64185,63779,4949,21784,53856,1495,20284,12724
22263:58,654,616,542,15,84,29,8,289,6
22280:60797,59365,118335,115058,104015,97323,82436,81596,80965,77549
22286:88184,16740,28489,37982,52806,35896,34849,103531,99544,96059
22299:35953,101336,13652,70740,82875,25237,38234,4339,17,302
22304:24536,71539,51907,41711,38393,34493,33615,26814,90173,22657
22324:17,302,654,76,616,58,8,866,84,29
22326:113412,21718,23913,29819,116035,110684,107205,100579,100153,99437
22337:984,5480,7711,135,2103,168,4394,3601,1740,760
22346:302,654,84,58,1102,354,616,29,8,301
22354:119593,109979,109567,98293,93054,76967,66969,55825,51409,47948
22363:87673,85046,68382,62696,43763,10106,63543,61920,8496,14470
22366:361,17,354,654,302,254,29,84,1102,58
22372:90005,58855,57540,92377,93402,85478,64892,67673,66456,4051
22373:101945,3761,83724,83231,79374,74629,71816,108047,8993,73583
22382:31267,6741,42896,78932,89843,121130,36022,12916,67446,19399
22388:17,302,654,76,616,58,8,866,84,29
22392:17,302,654,76,616,58,8,866,84,29
22399:73102,41708,70095,116150,24640,95160,105874,34315,56848,81953
22400:11839,77735,5860,32290,22191,3516,16286,25182,18869,550
22401:17,302,654,76,616,58,8,866,84,29
22418:123049,113550,112057,110652,110326,106192,105708,101422,97560,85200
22426:23320,43847,99683,101782,114323,67529,108595,33041,6411,17
22427:85678,28213,59661,15087,39916,114299,20222,616,518,302
22430:67245,29495,80229,65573,57597,26273,24071,13927,66826,51198
22431:121258,116027,102347,15055,98357,93200,88244,51649,87636,78398
22436:42319,69075,85837,94041,94719,58,861,1196,2124,15
22459:19003,13337,15383,18604,33777,9772,39505,16505,31515,23010
22464:121233,61298,38356,26273,24071,58420,54483,52809,4603,48866
22465:217,5767,731,3516,229,3137,140,1749,2241,3374
22469:1013,8860,1400,168,2153,120857,111039,80172,67388,43509
22476:654,58,616,6,29,650,542,162,15,17
22477:4541,1349,654,58,302,20409,29,285,616,15
22479:17,302,654,76,616,58,8,866,84,29
22483:18458,21422,24284,27523,29054,29858,30026,46636,49318,50200
22492:650,2988,861,10181,7931,1149,1772,1924,30286,3231
22493:17,302,654,76,616,58,8,866,84,29
22497:38573,28893,17,302,654,76,616,58,8,866
22501:866,26338,29170,29624,39103,40354,45114,45739,47713,53690
22515:122230,111163,101488,99174,95927,86196,67375,46598,44363,11472
22521:17,302,654,76,616,58,8,866,84,29
22523:104751,66655,87481,111866,51910,93636,38618,65198,29961,19773
22533:17,302,654,76,616,58,8,866,84,29
22538:11846,64390,117950,94607,12456,2131,83345,62493,101369,27753
22546:518,84,1102,5998,616,17,101,302,902,787
22568:53941,58,393,861,42568,46351,25279,25089,52376,58870
22574:63483,122467,64380,22978,65923,1375,83859,82725,80043,99574
22575:17,302,654,76,616,58,8,866,84,29
22579:140,113410,78316,75741,21009,37569,81,7211,20412,29681
22580:56527,90692,90467,90139,89332,89111,86149,86054,80738,80608
22581:53328,108599,38063,69032,116048,119683,120085,120560,121749,122656
22583:17,302,654,76,616,58,8,866,84,29
22586:616,11268,9413,542,6923,15,654,42291,38064,37530
22592:518,58,616,8,542,654,15,861,902,554
22603:1187,891,1057,875,1389,2162,48,899,12155,8151
22624:47652,5083,81373,99890,10853,26881,24564,4513,16465,55781
22639:654,29,17,650,861,15,6,542,162,8
22675:61827,93925,36386,14552,74077,36721,115016,65617,41963,80541
22681:20888,32824,30771,84943,105897,111262,17,302,654,76
22682:32948,1855,50630,49589,46633,15061,19918,58650,8745,5836
22685:15,616,654,245,542,58,94,518,32,302
22691:654,29,17,861,84,6,1102,101,650,542
22699:40891,66603,112700,15632,43630,55397,115918,116433,89189,118192
22703:98252,91193,82424,40198,43527,51261,20385,58815,19505,16456
22706:89392,118961,117105,114570,98058,82599,68146,29226,66207,62476
22711:51715,119463,98851,80331,71541,40366,25335,4931,5698,2192
22741:70,138,1462,1535,1884,124,1023,354,17,616
22748:654,58,542,17,861,650,29,15,554,84
22755:7620,1825,3704,15598,1256,28261,5122,7642,441,73231
22759:302,616,650,58,70,508,542,1535,32,564
22794:99128,75629,52268,81603,3266,15483,67842,16165,16782,36817
22799:4248,22419,44037,54359,82526,112077,302,654,58,616
22800:17,302,654,76,616,58,8,866,84,29
22806:18105,52250,53766,55067,45958,45731,55623,44369,42893,42875
22807:86514,12039,62680,28434,28790,31667,33653,36709,43024,51657
22808:34123,25438,24598,85493,84972,84082,20488,104336,87922,24610
22823:20055,54300,116164,2999,115698,112324,85075,61073,47501,37106
22824:45258,115458,114617,109495,104028,103226,102670,96525,95380,92789
22825:44779,10537,121014,118346,115785,96152,33790,94661,49065,93018
22835:654,302,58,616,29,17,15,162,650,861
22844:616,302,542,861,17,15,29,162,101,84
22850:74948,74457,48178,53008,59789,58867,7552,12603,14324,14967
22851:17,302,654,76,616,58,8,866,84,29
22862:17,302,654,76,616,58,8,866,84,29
22863:111564,102711,61296,56415,163,82340,64159,6736,80636,61623
22867:30533,41972,1189,37440,22132,25265,29922,9189,31157,9880
22872:302,654,84,58,1102,354,616,29,8,301
22873:121551,27866,14383,47992,77980,102226,100112,101,1102,8
22887:8,542,15,616,787,1405,564,58,554,84
22888:58,616,542,17,15,84,29,554,1102,8
22893:17,302,654,76,616,58,8,866,84,29
22901:17,302,654,76,616,58,8,866,84,29
22903:654,29,17,58,84,1102,616,70019,70152,72992
22906:52797,22641,13925,20576,98297,12228,1269,5903,23071,77092
22936:6387,8783,5357,6117,22856,45287,9797,22614,31633,36727
22949:118601,114222,104598,91570,75493,55577,52163,34034,32793,59421
22979:32616,48914,18239,60905,41647,70116,89847,78050,686,37506
22983:654,58,616,113763,17,84,138,354,29,944
22986:17,302,654,76,616,58,8,866,84,29
23000:10175,817,15131,6344,19615,1110,32085,7741,7210,15749
23040:17,302,654,76,616,58,8,866,84,29
23044:78761,109465,12073,17,302,654,76,616,58,8
23055:17,302,654,76,616,58,8,866,84,29
23057:63733,61762,65650,2047,12868,74332,20040,88579,112504,40459
23073:302,654,84,58,1102,354,616,29,8,301
23099:101657,77676,26340,58205,32645,16685,20356,1888,7680,4671
23110:177,11497,22655,69494,66537,103120,17,302,654,76
23111:564,650,302,616,17,654,58,736,138,190
23112:20089,13820,15840,20908,21583,29892,30578,45209,52924,70006
23113:17,302,654,76,616,58,8,866,84,29
23114:8456,59098,55285,42780,106081,20812,566,15243,16544,77924
23127:30532,24210,77389,76515,76354,74212,72650,72622,70355,70225
23133:49811,41546,38305,34840,22854,19201,17741,60523,10763,71177
23183:28658,23239,25393,2402,22395,16929,49564,28467,3882,26643
23208:5008,51405,105081,100422,82887,56077,18507,52673,95370,26913
23221:1245,17,1578,650,62,3235,302,58,654,45
23229:7056,16995,52458,49397,24557,94664,28867,105265,885,32623
23234:157,10541,5111,3196,197,7160,59465,15772,61,13387
23244:217,616,58,5767,731,3516,229,3137,140,1749
23252:26513,60628,5486,7940,93683,11577,91259,12968,2856,60321
23254:107577,9710,67006,65921,61430,59908,56015,55798,54863,43301
23255:7653,53290,41300,26712,33285,4194,17,302,654,76
23277:17,302,654,76,616,58,8,866,84,29
23311:7401,31468,8518,24439,72768,30808,17,302,654,76
23323:17,302,654,76,616,58,8,866,84,29
23335:73802,66214,77717,65652,61808,43837,43415,40493,45502,35085
23340:21608,8931,18785,76052,73435,20851,14715,34924,15377,87577
23367:93316,83508,49911,27821,116155,101560,14855,35798,66718,62703
23382:48,875,6450,84,1119,4420,4299,2935,10511,109
23399:17,302,654,76,616,58,8,866,84,29
23408:25402,18912,3516,19426,27458,6709,46935,57016,61512,65511
23423:16465,5083,29262,47652,12139,441,10647,52335,42952,33033
23433:654,58,354,616,29,1102,138,8,736,48
23448:17,302,654,76,616,58,8,866,84,29
23452:616,302,15,542,17,29,61,6,84,8
23458:112820,108362,51630,44927,20202,76579,104039,29685,38011,37539
23464:17,302,654,76,616,58,8,866,84,29
23465:17,302,654,76,616,58,8,866,84,29
23498:97337,88776,86354,52270,41764,83346,76510,70411,60045,51458
23508:44026,69203,52865,48759,48389,113350,88644,76606,29749,10057
23514:17,302,654,76,616,58,8,866,84,29
23542:26389,72709,102013,10590,34042,75817,33075,16486,58399,20403
23544:1352,4755,10041,1527,3107,12990,2880,6266,30505,19596
23548:17,302,654,76,616,58,8,866,84,29
23549:114511,109565,103403,101947,98901,91620,90264,87198,85121,83361
23569:654,302,17,616,66916,93828,58,29,84,736
23587:31973,7211,17,302,654,76,616,58,8,866
23595:899,2162,875,1119,6450,4299,4420,2935,496,10511
23606:7880,6601,1527,6434,16519,10041,2880,11725,14401,4755
23631:32127,6900,37440,4585,36783,23846,31626,84752,55181,1189
23637:654,29,616,58,17,650,861,190,394,1102
23653:5083,10853,13790,26881,28732,30776,32929,34200,3187,56001
23670:17,302,654,76,616,58,8,866,84,29
23678:35475,74361,7078,4691,2555,1736,596,58,654,89974
23686:518,58,616,84,302,542,17,654,554,902
23692:8692,11543,19881,83825,59964,20163,28931,29768,30114,37186
23699:36809,3408,55067,56379,56476,67846,64537,58758,38009,38969
23711:46374,63989,17439,17,302,654,76,616,58,8
23714:654,58,302,616,1476,1140,15,861,542,61
23735:79476,52460,99555,96577,78184,75951,75234,74710,71941,69702
23751:4513,6315,5083,16465,3618,16036,13,1256,3506,24564
23779:38964,37586,40801,51280,51743,52338,54172,56752,10742,10061
23785:61947,17885,28856,64738,67192,73309,46890,79229,10409,120516
23827:2616,8511,56223,12790,22597,34471,69120,71059,76414,33971
23828:116797,39673,105330,27291,43783,13335,35416,36346,10503,4154
23847:114834,78368,58314,94399,35886,26078,78808,4889,1397,9054
23865:10844,84267,20892,17,302,654,76,616,58,8
23872:119478,116629,115865,107927,106288,97475,94611,86615,79151,76901
23895:17,302,654,76,616,58,8,866,84,29
23907:17,302,654,76,616,58,8,866,84,29
23919:56519,56666,59419,66957,59809,77357,77033,75549,50632,42318
23923:77834,32135,7283,58879,64752,81576,80785,78866,78367,55346
23934:14328,21435,35447,12458,27108,52521,810,58428,57536,55318
23943:39993,45131,95436,106209,95033,107149,92552,52388,23732,91358
23959:58,302,542,518,15,616,554,84,17,8
23960:564,654,58,542,861,1535,650,302,616,17
23961:45982,103535,66259,73229,90103,81360,17,302,654,76
23962:10898,33999,52896,53400,76623,24167,118473,117484,112422,103756
23963:44336,654,396,29,84,58,1102,616,354,8
23979:17,302,654,76,616,58,8,866,84,29
23997:801,56750,168,27192,35363,984,8733,22395,4394,5488
24018:84,654,29,2162,58,736,301,616,138,1102
24019:50724,123043,115946,114298,112720,96253,84428,83814,77478,59064
24056:17,302,654,76,616,58,8,866,84,29
24060:14636,5119,3932,2140,2656,939,49063,30824,74715,32906
24061:38462,80236,23243,18631,37036,17876,20576,60824,62756,42227
24075:1913,6387,22614,22856,22507,7931,31633,26519,40263,5443
24083:18571,83905,43128,25660,26618,31784,31801,34187,35503,36297
24100:155,3101,1212,4173,3563,2679,654,616,302,642
24129:7491,17191,8091,15720,41835,11606,564,40225,41022,40182
24144:25393,8911,1326,175,37045,23239,28658,3721,34134,352
24146:3993,87456,34627,3020,12742,703,13171,19725,21877,1463
24155:107562,89586,59968,53618,27948,65176,41331,75503,68218,64849
24157:17,302,654,76,616,58,8,866,84,29
24158:49890,33152,99188,77570,51505,21207,57974,23528,59005,23440
24162:17,302,654,76,616,58,8,866,84,29
24175:40405,18261,11453,9252,92153,36889,100049,120806,81121,69915
24179:44868,39286,78379,26551,67899,66813,66394,17577,49413,95884
24184:107577,30112,41782,61796,7888,8386,54863,51559,47868,39508
24185:616,12228,61,302,58,518,654,13832,8,542
24199:89502,24823,27255,7333,12776,28858,8587,1606,4364,119
24206:17,302,654,76,616,58,8,866,84,29
24210:5103,15289,116349,75230,67829,47531,4011,46999,32984,37074
24219:654,58,616,119082,114912,88891,110367,107394,101122,47757
24236:122831,113799,95772,36925,90417,18076,100021,41520,60707,73940
24248:110343,106687,106223,104067,96666,92398,85389,84017,77590,75498
24262:44376,41508,57293,53988,72804,74325,75651,60620,79576,80334
24265:79229,73309,17885,64738,62607,105108,10409,5323,120516,46890
